timestamp,user,x,y,state,time_stamp
22:58:07.501244,u_3,681.22,310.32,Move,2.3312172889709473
22:58:07.509092,u_3,706.52,286.12,Move,2.339059352874756
22:58:07.517283,u_3,731.83,263.01,Move,2.3472561836242676
22:58:07.525650,u_3,743.23,253.14,Move,2.355619192123413
22:58:07.532701,u_3,762.96,234.39,Move,2.362675428390503
22:58:07.542042,u_3,780.09,219.96,Move,2.3720099925994873
22:58:07.548756,u_3,786.01,214.63,Move,2.378730058670044
22:58:07.717868,u_3,786.01,214.63,Pressed,2.547842264175415
22:58:07.726794,u_3,786.01,214.63,Released,2.5567612648010254
22:58:08.043444,u_3,784.62,214.63,Move,2.873415231704712
22:58:08.047146,u_3,781.64,213.36,Move,2.877110242843628
22:58:08.059899,u_3,778.02,211.55,Move,2.889857053756714
22:58:08.063146,u_3,772.66,208.86,Move,2.8931193351745605
22:58:08.076727,u_3,767.29,205.64,Move,2.90669846534729
22:58:08.079535,u_3,761.08,202.82,Move,2.9095041751861572
22:58:08.093922,u_3,739.69,191.66,Move,2.9238951206207275
22:58:08.095795,u_3,723.49,184.37,Move,2.925764322280884
22:58:08.110629,u_3,704.27,176.51,Move,2.940599203109741
22:58:08.111498,u_3,683.53,168.39,Move,2.9414682388305664
22:58:08.127757,u_3,661.21,160.95,Move,2.9577300548553467
22:58:08.127861,u_3,649.24,158.14,Move,2.957836151123047
22:58:08.144455,u_3,611.06,148.88,Move,2.9744272232055664
22:58:08.144513,u_3,586.14,146.01,Move,2.974489212036133
22:58:08.151846,u_3,575.32,146.01,Move,2.9818191528320312
22:58:08.161602,u_3,557.33,146.01,Move,2.9915683269500732
22:58:08.176715,u_3,537.23,146.01,Move,3.006688117980957
22:58:08.177768,u_3,518.72,146.01,Move,3.0077340602874756
22:58:08.183849,u_3,502.94,149.16,Move,3.013822317123413
22:58:08.194676,u_3,488.49,153.73,Move,3.0246481895446777
22:58:08.201426,u_3,477.28,158.34,Move,3.0313992500305176
22:58:08.210130,u_3,471.92,161.02,Move,3.0401031970977783
22:58:08.215807,u_3,461.77,165.76,Move,3.045779228210449
22:58:08.238829,u_3,452.69,170.3,Move,3.068796157836914
22:58:08.239032,u_3,445.58,173.85,Move,3.069002389907837
22:58:08.240077,u_3,443.2,175.04,Move,3.0700511932373047
22:58:08.247617,u_3,437.84,177.72,Move,3.077590227127075
22:58:08.260046,u_3,433.99,180.13,Move,3.0900192260742188
22:58:08.264022,u_3,430.82,181.94,Move,3.093991279602051
22:58:08.277172,u_3,428.44,183.13,Move,3.1071462631225586
22:58:08.280317,u_3,427.08,183.81,Move,3.110290288925171
22:58:08.293184,u_3,425.71,184.49,Move,3.123157024383545
22:58:08.296423,u_3,424.77,185.12,Move,3.1263961791992188
22:58:08.310028,u_3,424.2,185.69,Move,3.1399993896484375
22:58:08.312521,u_3,423.63,186.26,Move,3.142487049102783
22:58:08.327029,u_3,423.06,186.83,Move,3.157001256942749
22:58:08.328711,u_3,422.49,187.41,Move,3.158684253692627
22:58:08.344653,u_3,421.86,188.35,Move,3.17462420463562
22:58:08.585120,u_3,421.86,188.35,Pressed,3.4150941371917725
22:58:08.592597,u_3,421.86,188.35,Released,3.422569990158081
22:58:09.083489,u_3,422.55,188.35,Move,3.9134621620178223
22:58:09.093824,u_3,426.18,189.25,Move,3.9237871170043945
22:58:09.099425,u_3,430.02,191.65,Move,3.9293980598449707
22:58:09.109375,u_3,438.45,196.84,Move,3.939347267150879
22:58:09.115745,u_3,447.92,202.93,Move,3.9457011222839355
22:58:09.126526,u_3,458.91,210.99,Move,3.956498384475708
22:58:09.131540,u_3,470.32,220.12,Move,3.9615042209625244
22:58:09.142527,u_3,481.73,230.01,Move,3.972499370574951
22:58:09.147412,u_3,493.15,239.9,Move,3.9773852825164795
22:58:09.159340,u_3,503.4,248.69,Move,3.9893102645874023
22:58:09.163581,u_3,514.05,258.58,Move,3.993542194366455
22:58:09.175774,u_3,517.61,262.65,Move,4.005746364593506
22:58:09.179744,u_3,525.06,270.77,Move,4.009717226028442
22:58:09.192585,u_3,530.64,277.59,Move,4.022557258605957
22:58:09.196091,u_3,535.15,283.24,Move,4.026045322418213
22:58:09.209268,u_3,536.85,285.79,Move,4.039241313934326
22:58:09.212386,u_3,539.36,290.29,Move,4.042341232299805
22:58:10.048866,u_3,539.36,290.29,Scroll,4.878840208053589
22:58:10.048975,u_3,539.36,290.29,Pressed,4.878952264785767
22:58:10.049064,u_3,539.36,290.29,Drag,4.8790411949157715
22:58:10.656111,u_3,539.36,290.29,Released,5.486086368560791
22:58:10.843347,u_3,539.13,290.29,Move,5.673320293426514
22:58:10.851942,u_3,538.56,290.29,Move,5.681913137435913
22:58:10.858807,u_3,537.19,290.29,Move,5.688777446746826
22:58:10.867642,u_3,534.81,290.29,Move,5.69761323928833
22:58:10.874888,u_3,531.83,289.87,Move,5.704861402511597
22:58:10.885363,u_3,528.86,288.59,Move,5.715315341949463
22:58:10.890866,u_3,525.89,287.32,Move,5.720834255218506
22:58:10.901411,u_3,522.91,286.04,Move,5.731377363204956
22:58:10.906621,u_3,519.07,283.64,Move,5.736595392227173
22:58:10.919435,u_3,515.45,281.83,Move,5.749399185180664
22:58:10.922999,u_3,510.87,279.29,Move,5.752971172332764
22:58:10.935849,u_3,507.25,277.93,Move,5.765820264816284
22:58:10.939178,u_3,503.18,274.88,Move,5.769148349761963
22:58:10.951147,u_3,499.56,273.07,Move,5.781118392944336
22:58:10.954985,u_3,495.71,270.67,Move,5.784958362579346
22:58:10.967626,u_3,494.24,269.56,Move,5.797598361968994
22:58:10.971295,u_3,491.69,267.86,Move,5.801266193389893
22:58:10.984341,u_3,489.14,266.16,Move,5.814310312271118
22:58:10.987453,u_3,487.16,264.57,Move,5.8174262046813965
22:58:11.001432,u_3,485.68,263.46,Move,5.831400394439697
22:58:11.003715,u_3,484.65,262.44,Move,5.833681344985962
22:58:11.193965,u_3,484.65,262.44,Pressed,6.023937225341797
22:58:11.194083,u_3,484.65,262.44,Released,6.0240583419799805
22:58:11.563045,u_3,483.73,262.44,Move,6.39301609992981
22:58:11.565788,u_3,480.75,262.01,Move,6.395754098892212
22:58:11.579250,u_3,477.13,260.2,Move,6.409223318099976
22:58:11.581887,u_3,473.51,258.39,Move,6.411852121353149
22:58:11.595991,u_3,469.66,255.99,Move,6.4259631633758545
22:58:11.597831,u_3,465.09,253.45,Move,6.427801132202148
22:58:11.605810,u_3,456.66,248.26,Move,6.435783386230469
22:58:11.613793,u_3,448.59,243.92,Move,6.44376015663147
22:58:11.621696,u_3,444.75,241.51,Move,6.451669216156006
22:58:11.633454,u_3,437.64,237.37,Move,6.463426113128662
22:58:11.637663,u_3,431.12,233.22,Move,6.467636346817017
22:58:11.646475,u_3,425.78,230.01,Move,6.476447343826294
22:58:11.653950,u_3,423.93,228.91,Move,6.4839231967926025
22:58:11.663324,u_3,420.76,227.09,Move,6.493297338485718
22:58:11.669703,u_3,417.59,225.28,Move,6.4996771812438965
22:58:11.679456,u_3,415.21,224.09,Move,6.509429216384888
22:58:11.686095,u_3,413.85,223.75,Move,6.51606822013855
22:58:11.695817,u_3,410.87,223.75,Move,6.525790214538574
22:58:11.871503,u_3,410.87,223.75,Pressed,6.701475143432617
22:58:12.030045,u_3,411.1,223.75,Drag,6.860019207000732
22:58:12.036031,u_3,412.04,223.75,Drag,6.866004228591919
22:58:12.154999,u_3,415.2,225.56,Drag,6.984972238540649
22:58:12.155083,u_3,420.18,227.55,Drag,6.985060214996338
22:58:12.155213,u_3,427.28,230.51,Drag,6.985190153121948
22:58:12.155298,u_3,434.39,234.06,Drag,6.9852752685546875
22:58:12.155367,u_3,442.45,237.79,Drag,6.985335111618042
22:58:12.155433,u_3,453.28,241.17,Drag,6.985411167144775
22:58:12.155459,u_3,463.28,245.84,Drag,6.985436201095581
22:58:12.155481,u_3,475.73,250.23,Drag,6.985459327697754
22:58:12.155522,u_3,485.88,254.29,Drag,6.985500335693359
22:58:12.155544,u_3,497.15,258.52,Drag,6.985522270202637
22:58:12.155566,u_3,507.3,262.58,Drag,6.985544204711914
22:58:12.155586,u_3,516.38,266.47,Drag,6.985563278198242
22:58:12.155603,u_3,521.46,268.5,Drag,6.985581159591675
22:58:12.155637,u_3,530.15,271.6,Drag,6.985615253448486
22:58:12.155658,u_3,538.84,274.71,Drag,6.985636234283447
22:58:12.170922,u_3,546.9,278.43,Drag,7.000891208648682
22:58:12.171023,u_3,554.6,281.39,Drag,7.00100040435791
22:58:12.185104,u_3,563.68,285.28,Drag,7.015066146850586
22:58:12.185880,u_3,570.76,288.82,Drag,7.015849351882935
22:58:12.199425,u_3,577.86,291.78,Drag,7.029393196105957
22:58:12.201900,u_3,584.97,295.34,Drag,7.031874179840088
22:58:12.218534,u_3,591.18,298.16,Drag,7.048503160476685
22:58:12.218670,u_3,597.39,301.54,Drag,7.048645257949829
22:58:12.230129,u_3,603.6,304.93,Drag,7.060102224349976
22:58:12.233873,u_3,609.72,307.71,Drag,7.063847303390503
22:58:12.250478,u_3,615.92,311.1,Drag,7.080446243286133
22:58:12.250763,u_3,621.91,314.36,Drag,7.080730199813843
22:58:12.267220,u_3,628.43,318.51,Drag,7.0971901416778564
22:58:12.267455,u_3,633.79,321.73,Drag,7.0974273681640625
22:58:12.279834,u_3,643.24,327.8,Drag,7.109807252883911
22:58:12.281928,u_3,646.4,330.06,Drag,7.111896276473999
22:58:12.299750,u_3,652.92,334.8,Drag,7.129723310470581
22:58:12.299864,u_3,659.44,339.54,Drag,7.129837274551392
22:58:12.305865,u_3,665.08,344.06,Drag,7.135839462280273
22:58:12.314869,u_3,670.64,348.5,Drag,7.144840240478516
22:58:12.321779,u_3,676.28,353.01,Drag,7.151752233505249
22:58:12.330026,u_3,681.36,357.53,Drag,7.1599931716918945
22:58:12.337605,u_3,687.0,361.48,Drag,7.1675803661346436
22:58:12.347347,u_3,692.08,366.0,Drag,7.177321434020996
22:58:12.353928,u_3,697.73,370.51,Drag,7.183901309967041
22:58:12.362891,u_3,702.81,375.03,Drag,7.192864179611206
22:58:12.369716,u_3,707.89,380.11,Drag,7.199688196182251
22:58:12.380415,u_3,712.4,385.19,Drag,7.210387229919434
22:58:12.386028,u_3,716.69,389.48,Drag,7.216000080108643
22:58:12.396875,u_3,717.8,391.32,Drag,7.226842164993286
22:58:12.402417,u_3,720.68,394.69,Drag,7.232391357421875
22:58:12.414526,u_3,722.79,397.64,Drag,7.244499206542969
22:58:12.418018,u_3,724.49,400.19,Drag,7.247992277145386
22:58:12.429912,u_3,725.91,401.96,Drag,7.259842157363892
22:58:12.434397,u_3,727.02,403.44,Drag,7.2643702030181885
22:58:12.449196,u_3,727.7,404.8,Drag,7.279168128967285
22:58:12.450789,u_3,728.33,405.74,Drag,7.2807581424713135
22:58:12.464937,u_3,728.9,406.31,Drag,7.294908285140991
22:58:12.467242,u_3,729.18,406.89,Drag,7.297211170196533
22:58:12.480142,u_3,729.47,407.46,Drag,7.310114145278931
22:58:12.482533,u_3,729.73,407.72,Drag,7.312502145767212
22:58:12.496537,u_3,729.99,407.97,Drag,7.3265111446380615
22:58:12.498817,u_3,730.24,408.23,Drag,7.328787326812744
22:58:12.515026,u_3,730.24,408.48,Drag,7.344994068145752
22:58:12.539221,u_3,730.48,408.48,Drag,7.369194030761719
22:58:12.681399,u_3,730.48,408.48,Released,7.511373281478882
22:58:12.998369,u_3,731.41,408.48,Move,7.828336238861084
22:58:13.003426,u_3,735.74,408.48,Move,7.833399057388306
22:58:13.013352,u_3,740.06,408.0,Move,7.843323230743408
22:58:13.019382,u_3,745.15,408.0,Move,7.849355220794678
22:58:13.029538,u_3,751.92,408.0,Move,7.859508991241455
22:58:13.035351,u_3,759.62,408.0,Move,7.865325212478638
22:58:13.046596,u_3,767.32,408.0,Move,7.8765692710876465
22:58:13.051825,u_3,780.51,407.26,Move,7.881798267364502
22:58:13.062913,u_3,796.29,407.26,Move,7.892885208129883
22:58:13.067411,u_3,810.74,407.26,Move,7.8973822593688965
22:58:13.079563,u_3,817.52,407.26,Move,7.909536123275757
22:58:13.083609,u_3,829.5,407.26,Move,7.913583278656006
22:58:13.095956,u_3,840.32,407.26,Move,7.9259192943573
22:58:13.099752,u_3,849.0,407.26,Move,7.929724216461182
22:58:13.112929,u_3,851.39,408.06,Move,7.9428911209106445
22:58:13.421186,u_3,851.39,408.06,Pressed,8.251160144805908
22:58:13.428748,u_3,851.39,408.06,Released,8.258722066879272
22:58:13.784199,u_3,851.39,408.06,Scroll,8.614169120788574
22:58:13.784413,u_3,851.39,408.06,Scroll,8.614383220672607
22:58:13.791517,u_3,851.39,408.06,Scroll,8.621490240097046
22:58:13.800357,u_3,851.39,408.06,Scroll,8.63032341003418
22:58:13.807233,u_3,851.39,408.06,Scroll,8.637207269668579
22:58:13.815664,u_3,851.39,408.06,Scroll,8.645632028579712
22:58:13.823395,u_3,851.39,408.06,Scroll,8.653369188308716
22:58:13.832060,u_3,851.39,408.06,Scroll,8.662032127380371
22:58:13.840095,u_3,851.39,408.06,Scroll,8.670069217681885
22:58:13.848190,u_3,851.39,408.06,Scroll,8.678159236907959
22:58:13.856355,u_3,851.39,408.06,Scroll,8.686329126358032
22:58:13.864787,u_3,851.39,408.06,Scroll,8.694759368896484
22:58:13.872411,u_3,851.39,408.06,Scroll,8.702384233474731
22:58:13.881059,u_3,851.39,408.06,Scroll,8.711032152175903
22:58:13.888428,u_3,851.39,408.06,Scroll,8.71840214729309
22:58:13.897823,u_3,851.39,408.06,Scroll,8.72779631614685
22:58:13.904641,u_3,851.39,408.06,Scroll,8.734614133834839
22:58:13.914715,u_3,851.39,408.06,Scroll,8.744688272476196
22:58:13.920594,u_3,851.39,408.06,Scroll,8.750568389892578
22:58:13.931656,u_3,851.39,408.06,Scroll,8.761629343032837
22:58:13.936716,u_3,851.39,408.06,Scroll,8.766690254211426
22:58:13.948074,u_3,851.39,408.06,Scroll,8.778048038482666
22:58:13.952733,u_3,851.39,408.06,Scroll,8.782706260681152
22:58:13.965080,u_3,851.39,408.06,Scroll,8.795051097869873
22:58:13.969159,u_3,851.39,408.06,Scroll,8.799132347106934
22:58:13.982192,u_3,851.39,408.06,Scroll,8.812164306640625
22:58:13.985250,u_3,851.39,408.06,Scroll,8.815222024917603
22:58:13.998500,u_3,851.39,408.06,Scroll,8.828473091125488
22:58:14.001244,u_3,851.39,408.06,Scroll,8.831214189529419
22:58:14.014424,u_3,851.39,408.06,Scroll,8.844398260116577
22:58:14.017518,u_3,851.39,408.06,Scroll,8.847485303878784
22:58:14.031895,u_3,851.39,408.06,Scroll,8.861867189407349
22:58:14.066015,u_3,851.39,408.06,Scroll,8.895984172821045
22:58:14.066077,u_3,851.39,408.06,Scroll,8.896054029464722
22:58:14.083716,u_3,851.39,408.06,Scroll,8.91368818283081
22:58:14.099878,u_3,851.39,408.06,Scroll,8.92984914779663
22:58:14.116715,u_3,851.39,408.06,Scroll,8.946682214736938
22:58:14.132460,u_3,851.39,408.06,Scroll,8.962427139282227
22:58:14.149482,u_3,851.39,408.06,Scroll,8.979430198669434
22:58:14.165798,u_3,851.39,408.06,Scroll,8.995769262313843
22:58:14.182393,u_3,851.39,408.06,Scroll,9.01236629486084
22:58:14.184836,u_3,851.39,408.06,Scroll,9.014806032180786
22:58:14.217073,u_3,851.39,408.52,Move,9.047038316726685
22:58:14.225075,u_3,848.88,413.03,Move,9.05504822731018
22:58:14.232610,u_3,844.93,418.67,Move,9.062576293945312
22:58:14.241330,u_3,840.26,425.09,Move,9.071304321289062
22:58:14.249199,u_3,835.52,431.61,Move,9.079164266586304
22:58:14.256917,u_3,829.69,439.39,Move,9.086891174316406
22:58:14.265403,u_3,819.88,454.09,Move,9.09537410736084
22:58:14.272826,u_3,806.86,473.63,Move,9.1027991771698
22:58:14.281308,u_3,791.53,493.75,Move,9.1112802028656
22:58:14.288725,u_3,774.28,517.09,Move,9.118699073791504
